Timestamp,EAR
2017-06-12 06:11:20,0.18349823315573993
2017-06-12 06:11:20,0.1834919371288542
2017-06-12 06:11:20,0.16281260419421673
2017-06-12 06:11:21,0.20205082527175947
2017-06-12 06:11:21,0.10323647352864702
2017-06-12 06:11:21,0.27135868584808565
2017-06-12 06:11:21,0.18103094428272443
2017-06-12 06:11:21,0.20534771089782849
2017-06-12 06:11:21,0.20765758974209411
2017-06-12 06:11:21,0.19659339358933448
2017-06-12 06:11:22,0.17506066098335749
2017-06-12 06:11:22,0.18646015144443129
2017-06-12 06:11:22,0.17078214413807016
2017-06-12 06:11:22,0.28758295727518357
2017-06-12 06:11:22,0.24407216227038009
2017-06-12 06:11:22,0.21837841258922058
2017-06-12 06:11:22,0.24849632078064873
2017-06-12 06:11:23,0.21820550435273231
2017-06-12 06:11:23,0.25035746251086266
2017-06-12 06:11:23,0.17392562826763358
2017-06-12 06:11:23,0.2300035412996671
2017-06-12 06:11:23,0.21464331558009736
2017-06-12 06:11:23,0.28039083246073365
2017-06-12 06:11:24,0.24328888768493784
2017-06-12 06:11:24,0.22513822244749604
2017-06-12 06:11:24,0.23017588900093638
2017-06-12 06:11:24,0.21955215373283871
2017-06-12 06:11:24,0.21188893540908232
2017-06-12 06:11:24,0.23018152578012913
2017-06-12 06:11:24,0.22965427020558582
2017-06-12 06:11:24,0.17797484847477124
2017-06-12 06:11:24,0.17909678698629283
2017-06-12 06:11:25,0.20699744251702082
2017-06-12 06:11:25,0.21714850203598401
2017-06-12 06:11:25,0.2473771306517083
2017-06-12 06:11:25,0.21608750899199855
2017-06-12 06:11:25,0.25024814519324662
2017-06-12 06:11:25,0.27484360005452435
2017-06-12 06:11:25,0.24112118613227496
2017-06-12 06:11:25,0.23188023677271086
2017-06-12 06:11:25,0.22531928414485874
2017-06-12 06:11:26,0.25768146394091296
2017-06-12 06:11:26,0.22194623510310713
2017-06-12 06:11:26,0.24379935694798849
2017-06-12 06:11:26,0.22968674331570449
2017-06-12 06:11:26,0.19920158222726736
2017-06-12 06:11:26,0.17227525609777414
2017-06-12 06:11:26,0.17416049453146731
2017-06-12 06:11:26,0.15666587428992337
2017-06-12 06:11:26,0.15176743157053862
2017-06-12 06:11:27,0.17020519342180152
2017-06-12 06:11:27,0.18477338570678398
2017-06-12 06:11:27,0.18273526595414841
2017-06-12 06:11:27,0.21286403367609102
2017-06-12 06:11:27,0.19162189322719897
2017-06-12 06:11:27,0.19370026640812282
2017-06-12 06:11:27,0.21044844944105173
2017-06-12 06:11:27,0.21144199967954164
2017-06-12 06:11:28,0.21188787341948578
2017-06-12 06:11:28,0.1876442253145906
2017-06-12 06:11:28,0.15540098843325617
2017-06-12 06:11:28,0.18817488042582359
2017-06-12 06:11:28,0.20827780437930876
2017-06-12 06:11:28,0.20766619850245488
2017-06-12 06:11:28,0.15094127429325477
2017-06-12 06:11:28,0.21559180183175722
2017-06-12 06:11:28,0.25525008157454737
2017-06-12 06:11:29,0.21745399963796078
2017-06-12 06:11:29,0.17662150110790997
2017-06-12 06:11:29,0.23714355452415076
2017-06-12 06:11:29,0.23148740447859339
2017-06-12 06:11:29,0.19770730065177367
2017-06-12 06:11:29,0.2285464757892843
2017-06-12 06:11:29,0.26162402026291454
2017-06-12 06:11:29,0.28170198922162093
2017-06-12 06:11:29,0.27466869910893488
2017-06-12 06:11:30,0.20123218795667203
2017-06-12 06:11:30,0.19565083269064765
2017-06-12 06:11:30,0.20949126491157832
2017-06-12 06:11:30,0.20914874939479328
2017-06-12 06:11:30,0.20507010521630997
2017-06-12 06:11:30,0.2119202548511393
2017-06-12 06:11:30,0.20399378098034476
2017-06-12 06:11:30,0.1592806452480767
2017-06-12 06:11:31,0.19250145852092571
2017-06-12 06:11:31,0.14378437515838632
2017-06-12 06:36:22,0.29710166934797883
2017-06-12 06:36:23,0.33472719056450306
2017-06-12 06:36:23,0.3278648878147174
2017-06-12 06:36:23,0.28030114756400348
2017-06-12 06:36:24,0.2190995283409034
2017-06-12 06:36:24,0.20564593658352548
2017-06-12 06:36:24,0.29108286346397322
2017-06-12 06:36:24,0.26474079339289891
2017-06-12 06:36:24,0.23717604293601968
2017-06-12 06:36:25,0.3018532817539189
2017-06-12 06:36:25,0.25436682012152817
2017-06-12 06:36:25,0.25000656885228323
2017-06-12 06:36:25,0.27180610367136065
2017-06-12 06:36:25,0.28203593925821979
2017-06-12 06:36:25,0.229836033570191
2017-06-12 06:36:25,0.22941860242578671
2017-06-12 06:36:25,0.20218201866330499
2017-06-12 06:36:25,0.23926417942254394
2017-06-12 06:36:26,0.23945834860891871
2017-06-12 06:36:26,0.2322039665828674
2017-06-12 06:36:26,0.20847513956925126
2017-06-12 06:36:26,0.21423911943067664
2017-06-12 06:36:26,0.21343926740526781
2017-06-12 06:36:26,0.27402955558402559
2017-06-12 06:36:26,0.2450662998360521
2017-06-12 06:36:26,0.23118464900933636
2017-06-12 06:36:26,0.2407627965955873
2017-06-12 06:36:27,0.24809531702465082
2017-06-12 06:36:27,0.27072066772483505
2017-06-12 06:36:27,0.2628984227778875
2017-06-12 06:36:27,0.26908872105533121
2017-06-12 06:36:27,0.26222397102210698
2017-06-12 06:36:27,0.29060239160462009
2017-06-12 06:36:27,0.29821484255014796
2017-06-12 06:36:27,0.23797035452194712
2017-06-12 06:36:27,0.22547053841386611
2017-06-12 06:36:28,0.23104606128948807
2017-06-12 06:36:28,0.24815121624252418
2017-06-12 06:36:28,0.25360297009509747
2017-06-12 06:36:28,0.24974213414684782
2017-06-12 06:36:28,0.22531151471013539
2017-06-12 06:36:28,0.2744050347938225
2017-06-12 06:36:28,0.2924060933946237
2017-06-12 06:36:28,0.25794063992326377
2017-06-12 06:36:28,0.24577387544079568
2017-06-12 06:36:29,0.2456049796831769
2017-06-12 06:36:29,0.24793243894174699
2017-06-12 06:36:29,0.27459784623644401
2017-06-12 06:36:29,0.25535605091995706
2017-06-12 06:36:29,0.27948297831064328
2017-06-12 06:36:29,0.26210787705425304
2017-06-12 06:36:29,0.25668637434706226
2017-06-12 06:36:29,0.24995587418808801
2017-06-12 06:36:30,0.21718267452010626
2017-06-12 06:36:30,0.20921259866996356
2017-06-12 06:36:30,0.22323492636026432
2017-06-12 06:36:30,0.27874527257420301
2017-06-12 06:36:30,0.21665486487711944
2017-06-12 06:36:30,0.21454369936630685
2017-06-12 06:36:30,0.22701025731761865
2017-06-12 06:36:30,0.24516644457158482
2017-06-12 06:36:31,0.27861036352602331
2017-06-12 06:36:31,0.20920461913244734
2017-06-12 06:36:31,0.24270309117237793
2017-06-12 06:36:31,0.24252643391749557
2017-06-12 06:36:31,0.2339011232147904
2017-06-12 06:36:31,0.23839653468213379
2017-06-12 06:36:31,0.18955749415393486
2017-06-12 06:36:31,0.24639540480635674
2017-06-12 06:36:32,0.23450621923626472
2017-06-12 06:36:32,0.21568754775567037
2017-06-12 06:36:32,0.23432190183845997
2017-06-12 06:36:32,0.20589531941494227
2017-06-12 06:36:32,0.22860430844495569
2017-06-12 06:36:32,0.26019549041042883
2017-06-12 06:36:32,0.21963796636124033
2017-06-12 06:36:32,0.20494367176231512
2017-06-12 06:36:32,0.20283452877471198
2017-06-12 06:36:33,0.22269536684443814
2017-06-12 06:36:33,0.22132495066046587
2017-06-12 06:36:33,0.24543353242042398
2017-06-12 06:36:33,0.21296586692434333
2017-06-12 06:36:33,0.24775100356869023
2017-06-12 06:36:33,0.22350745955029167
2017-06-12 06:36:33,0.27259371651691755
2017-06-12 06:36:33,0.27144822478410591
2017-06-12 06:36:33,0.25371801306963782
2017-06-12 06:36:34,0.26738171890874429
2017-06-12 06:36:34,0.25040454006853458
2017-06-12 06:36:34,0.24084894366022735
2017-06-12 06:36:34,0.22766326784880331
2017-06-12 06:36:35,0.23063198219135805
2017-06-12 06:36:35,0.27169502898708914
2017-06-12 06:36:35,0.24631274557073032
2017-06-12 06:36:35,0.26232673343830448
2017-06-12 06:36:35,0.22721931363608075
2017-06-12 06:36:38,0.24345295320732196
2017-06-12 06:36:38,0.25629222992904083
2017-06-12 06:36:38,0.25019341906499404
2017-06-12 06:36:38,0.23183132555987712
2017-06-12 06:36:38,0.19535043071388841
2017-06-12 06:36:38,0.23811233146214583
2017-06-12 06:36:45,0.22728986473627821
2017-06-12 06:36:46,0.32044489751895033
2017-06-12 06:36:46,0.2852061799438137
2017-06-12 06:36:46,0.30167157990956517
2017-06-12 06:36:46,0.36734010924405364
2017-06-12 06:36:46,0.36183173763514576
2017-06-12 06:36:46,0.2552108544107079
2017-06-12 06:36:47,0.23268417746258718
2017-06-12 06:36:47,0.37191843364002142
2017-06-12 06:36:47,0.35538379450781687
2017-06-12 06:36:47,0.36523592801044696
2017-06-12 06:36:47,0.35964081910986712
2017-06-12 06:36:48,0.22748562047011722
2017-06-12 06:36:48,0.20773246136894008
2017-06-12 06:36:48,0.23049757734826193
2017-06-12 06:36:48,0.22227964457798266
2017-06-12 06:36:48,0.21496931487120829
2017-06-12 06:36:48,0.36073180250990844
2017-06-12 06:36:48,0.23421096397094915
2017-06-12 06:36:49,0.31079965093613515
2017-06-12 06:36:49,0.25655977299013533
2017-06-12 06:36:49,0.26956392461925094
2017-06-12 06:36:49,0.34980918120248439
2017-06-12 06:36:49,0.2666940401331479
2017-06-12 06:36:49,0.25878754657390179
2017-06-12 06:36:49,0.35736393940848343
2017-06-12 06:36:50,0.32604910568076417
2017-06-12 06:36:50,0.35411112518583748
2017-06-12 06:36:50,0.36544139913375973
2017-06-12 06:36:50,0.32130366686384104
2017-06-12 06:36:50,0.3590020209344511
2017-06-12 06:36:50,0.35540198548506718
2017-06-12 06:36:50,0.36731239310924718
2017-06-12 06:36:51,0.36467089856725343
2017-06-12 06:36:51,0.27420740003136673
2017-06-12 06:36:51,0.2193072312135303
